Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,branch_city_num,branch_city,Day,Month_numeric,Year,Month_string
759-29-9521,A,1,0,0,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27:00 AM,Cash,8.0,2,Yangon,4,3,2019,March
831-81-6575,B,0,0,1,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12:00 AM,Cash,8.0,0,Mandalay,23,2,2019,February
220-68-6701,A,1,0,0,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,04:36:00 PM,Cash,4.2,2,Yangon,17,3,2019,March
618-34-8551,A,1,0,0,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,06:41:00 PM,Credit card,8.5,2,Yangon,16,1,2019,January
257-60-7754,A,1,0,0,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,05:12:00 PM,Cash,9.0,2,Yangon,8,1,2019,January
559-61-5987,B,0,0,1,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38:00 AM,Cash,8.6,0,Mandalay,14,1,2019,January
189-55-2313,C,0,1,0,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33:00 AM,Ewallet,6.0,1,Naypyitaw,31,1,2019,January
565-91-4567,B,0,0,1,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,02:38:00 PM,Ewallet,6.2,0,Mandalay,15,3,2019,March
380-60-5336,A,1,0,0,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,06:06:00 PM,Credit card,5.0,2,Yangon,24,2,2019,February
815-04-6282,C,0,1,0,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52:00 PM,Credit card,6.5,1,Naypyitaw,8,2,2019,February
674-56-6360,A,1,0,0,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,02:00:00 PM,Cash,6.0,2,Yangon,22,3,2019,March
778-34-2523,A,1,0,0,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57:00 AM,Cash,5.0,2,Yangon,24,1,2019,January
499-27-7781,B,0,0,1,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,04:45:00 PM,Ewallet,5.0,0,Mandalay,14,3,2019,March
477-59-2456,C,0,1,0,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15:00 AM,Cash,9.2,1,Naypyitaw,23,1,2019,January
832-51-6761,A,1,0,0,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,08:29:00 PM,Ewallet,9.6,2,Yangon,19,1,2019,January
869-11-3082,B,0,0,1,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,08:03:00 PM,Credit card,8.4,0,Mandalay,27,1,2019,January
190-59-3964,B,0,0,1,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,02:35:00 PM,Credit card,6.0,0,Mandalay,3,2,2019,February
366-43-6862,B,0,0,1,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,04:32:00 PM,Ewallet,6.7,0,Mandalay,25,3,2019,March
186-43-8965,A,1,0,0,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10:00 AM,Credit card,4.1,2,Yangon,24,2,2019,February
784-21-9238,C,0,1,0,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,02:15:00 PM,Cash,5.9,1,Naypyitaw,7,2,2019,February
276-75-6884,A,1,0,0,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05:00 AM,Cash,8.7,2,Yangon,4,3,2019,March
109-86-4363,B,0,0,1,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36:00 AM,Credit card,4.5,0,Mandalay,14,2,2019,February
569-76-2760,A,1,0,0,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,06:15:00 PM,Credit card,6.6,2,Yangon,29,1,2019,January
222-42-0244,B,0,0,1,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,01:53:00 PM,Credit card,7.7,0,Mandalay,28,1,2019,January
760-53-9233,A,1,0,0,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,06:37:00 PM,Credit card,8.5,2,Yangon,26,3,2019,March
538-22-0304,C,0,1,0,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,06:27:00 PM,Cash,5.2,1,Naypyitaw,24,3,2019,March
416-17-9926,A,1,0,0,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,02:42:00 PM,Credit card,4.3,2,Yangon,1,1,2019,January
237-44-6163,A,1,0,0,Normal,Male,Electronic accessories,10.56,8,4.2239999999999895,88.704,2019-01-24,05:43:00 PM,Cash,7.6,2,Yangon,24,1,2019,January
636-17-0325,B,0,0,1,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,06:37:00 PM,Cash,9.5,0,Mandalay,25,2,2019,February
343-75-9322,B,0,0,1,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,04:34:00 PM,Cash,4.1,0,Mandalay,9,1,2019,January
528-14-9470,A,1,0,0,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,02:42:00 PM,Ewallet,9.2,2,Yangon,14,2,2019,February
427-45-9297,B,0,0,1,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01:00 AM,Ewallet,5.4,0,Mandalay,12,3,2019,March
807-34-3742,A,1,0,0,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,07:44:00 PM,Cash,5.8,2,Yangon,26,3,2019,March
288-62-1085,A,1,0,0,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,01:34:00 PM,Ewallet,5.6,2,Yangon,9,1,2019,January
670-71-7306,B,0,0,1,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,08:08:00 PM,Credit card,5.1,0,Mandalay,2,1,2019,January
660-29-7083,C,0,1,0,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,03:01:00 PM,Cash,5.8,1,Naypyitaw,15,1,2019,January
271-77-8740,C,0,1,0,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40:00 AM,Ewallet,5.0,1,Naypyitaw,1,1,2019,January
497-36-0989,A,1,0,0,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,03:21:00 PM,Cash,7.9,2,Yangon,15,2,2019,February
291-59-1384,B,0,0,1,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,05:38:00 PM,Cash,6.0,0,Mandalay,28,2,2019,February
860-73-6466,A,1,0,0,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,04:16:00 PM,Credit card,5.0,2,Yangon,2,3,2019,March
549-23-9016,C,0,1,0,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,06:15:00 PM,Credit card,8.9,1,Naypyitaw,13,2,2019,February
896-34-0956,A,1,0,0,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43:00 PM,Cash,5.9,2,Yangon,26,1,2019,January
804-38-3935,A,1,0,0,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32:00 AM,Credit card,5.9,2,Yangon,30,1,2019,January
585-90-0249,A,1,0,0,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,06:08:00 PM,Ewallet,9.7,2,Yangon,27,1,2019,January
862-29-5914,C,0,1,0,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,05:08:00 PM,Credit card,8.6,1,Naypyitaw,30,1,2019,January
845-94-6841,C,0,1,0,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,07:38:00 PM,Cash,4.0,1,Naypyitaw,8,1,2019,January
125-45-2293,A,1,0,0,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,01:11:00 PM,Cash,4.2,2,Yangon,19,1,2019,January
843-73-4724,A,1,0,0,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05:00 AM,Cash,9.2,2,Yangon,25,1,2019,January
409-33-9708,A,1,0,0,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12:00 AM,Ewallet,9.2,2,Yangon,19,2,2019,February
658-66-3967,C,0,1,0,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,03:42:00 PM,Ewallet,5.0,1,Naypyitaw,14,1,2019,January
866-70-2814,B,0,0,1,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58:00 AM,Ewallet,10.0,0,Mandalay,25,2,2019,February
160-22-2687,A,1,0,0,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,02:21:00 PM,Ewallet,8.8,2,Yangon,23,1,2019,January
895-03-6665,B,0,0,1,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52:00 AM,Cash,4.2,0,Mandalay,16,2,2019,February
770-42-8960,B,0,0,1,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,07:31:00 PM,Cash,6.3,0,Mandalay,1,1,2019,January
748-45-2862,A,1,0,0,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,06:35:00 PM,Cash,8.2,2,Yangon,7,3,2019,March
234-36-2483,B,0,0,1,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,01:51:00 PM,Cash,5.1,0,Mandalay,15,2,2019,February
316-66-3011,A,1,0,0,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35:00 PM,Cash,5.0,2,Yangon,23,1,2019,January
848-95-6252,C,0,1,0,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,01:24:00 PM,Ewallet,7.0,1,Naypyitaw,20,2,2019,February
840-76-5966,A,1,0,0,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,06:06:00 PM,Ewallet,7.8,2,Yangon,8,1,2019,January
152-03-4217,B,0,0,1,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55:00 AM,Credit card,4.3,0,Mandalay,17,3,2019,March
533-66-5566,B,0,0,1,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42:00 AM,Cash,7.0,0,Mandalay,12,1,2019,January
124-31-1458,A,1,0,0,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,02:30:00 PM,Cash,6.6,2,Yangon,8,1,2019,January
176-78-1170,C,0,1,0,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,03:11:00 PM,Ewallet,7.3,1,Naypyitaw,26,1,2019,January
361-59-0574,B,0,0,1,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,02:48:00 PM,Credit card,6.5,0,Mandalay,15,3,2019,March
101-81-4070,C,0,1,0,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36:00 PM,Ewallet,4.9,1,Naypyitaw,17,1,2019,January
631-34-1880,C,0,1,0,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,07:09:00 PM,Credit card,4.3,1,Naypyitaw,8,1,2019,January
852-82-2749,A,1,0,0,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,01:35:00 PM,Ewallet,9.3,2,Yangon,6,1,2019,January
873-14-6353,A,1,0,0,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33:00 AM,Credit card,7.1,2,Yangon,16,2,2019,February
584-66-4073,C,0,1,0,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,03:45:00 PM,Ewallet,9.6,1,Naypyitaw,13,3,2019,March
544-55-9589,B,0,0,1,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51:00 AM,Cash,6.2,0,Mandalay,28,1,2019,January
166-19-2553,A,1,0,0,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,05:26:00 PM,Cash,9.9,2,Yangon,18,1,2019,January
737-88-5876,A,1,0,0,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52:00 AM,Credit card,5.9,2,Yangon,19,3,2019,March
154-87-7367,C,0,1,0,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,02:04:00 PM,Ewallet,6.3,1,Naypyitaw,15,3,2019,March
885-56-0389,C,0,1,0,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,05:49:00 PM,Cash,4.0,1,Naypyitaw,12,2,2019,February
608-05-3804,B,0,0,1,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,08:19:00 PM,Cash,6.1,0,Mandalay,25,2,2019,February
448-61-3783,A,1,0,0,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,04:08:00 PM,Credit card,4.5,2,Yangon,21,3,2019,March
761-49-0439,B,0,0,1,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00 AM,Ewallet,8.6,0,Mandalay,19,1,2019,January
490-95-0021,B,0,0,1,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,02:25:00 PM,Ewallet,6.0,0,Mandalay,8,1,2019,January
115-38-7388,C,0,1,0,Member,Female,Fashion accessories,10.18,8,4.072000000000003,85.512,2019-03-30,12:51:00 PM,Credit card,9.5,1,Naypyitaw,30,3,2019,March
311-13-6971,B,0,0,1,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,03:18:00 PM,Credit card,9.9,0,Mandalay,20,2,2019,February
291-55-6563,A,1,0,0,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45:00 PM,Ewallet,7.5,2,Yangon,30,3,2019,March
548-48-3156,A,1,0,0,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,01:37:00 PM,Cash,7.6,2,Yangon,19,3,2019,March
460-93-5834,A,1,0,0,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03:00 AM,Cash,5.0,2,Yangon,13,1,2019,January
325-89-4209,A,1,0,0,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,07:42:00 PM,Ewallet,6.7,2,Yangon,5,2,2019,February
884-80-6021,A,1,0,0,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,01:14:00 PM,Ewallet,9.5,2,Yangon,23,3,2019,March
137-74-8729,C,0,1,0,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47:00 PM,Ewallet,6.8,1,Naypyitaw,13,3,2019,March
880-46-5796,A,1,0,0,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,07:53:00 PM,Ewallet,5.6,2,Yangon,17,3,2019,March
389-70-2397,C,0,1,0,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26:00 AM,Cash,7.2,1,Naypyitaw,21,2,2019,February
114-35-5271,B,0,0,1,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,03:06:00 PM,Cash,8.1,0,Mandalay,7,2,2019,February
607-76-6216,C,0,1,0,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,04:35:00 PM,Credit card,8.6,1,Naypyitaw,2,3,2019,March
715-20-1673,B,0,0,1,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,08:57:00 PM,Cash,9.4,0,Mandalay,6,3,2019,March
811-35-1094,B,0,0,1,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,03:16:00 PM,Credit card,8.9,0,Mandalay,6,2,2019,February
699-88-1972,B,0,0,1,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,05:47:00 PM,Credit card,4.2,0,Mandalay,28,1,2019,January
781-84-8059,C,0,1,0,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,04:23:00 PM,Ewallet,5.0,1,Naypyitaw,18,1,2019,January
409-49-6995,C,0,1,0,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17:00 AM,Cash,8.8,1,Naypyitaw,5,2,2019,February
725-54-0677,C,0,1,0,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,01:50:00 PM,Cash,5.3,1,Naypyitaw,2,3,2019,March
146-09-5432,A,1,0,0,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,07:17:00 PM,Ewallet,4.6,2,Yangon,9,2,2019,February
377-79-7592,C,0,1,0,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,02:00:00 PM,Credit card,7.5,1,Naypyitaw,14,1,2019,January
509-10-0516,B,0,0,1,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02:00 PM,Ewallet,5.1,0,Mandalay,9,2,2019,February
595-94-9924,A,1,0,0,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,08:21:00 PM,Credit card,4.2,2,Yangon,26,3,2019,March
865-41-9075,A,1,0,0,Normal,Male,Food and beverages,11.53,7,4.035500000000013,84.7455,2019-01-28,05:35:00 PM,Cash,8.1,2,Yangon,28,1,2019,January
545-07-8534,C,0,1,0,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42:00 PM,Ewallet,6.0,1,Naypyitaw,14,2,2019,February
118-62-1812,C,0,1,0,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,05:56:00 PM,Cash,7.9,1,Naypyitaw,24,3,2019,March
450-42-3339,C,0,1,0,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,06:58:00 PM,Credit card,8.8,1,Naypyitaw,9,2,2019,February
851-98-3555,B,0,0,1,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,02:08:00 PM,Credit card,6.6,0,Mandalay,24,3,2019,March
186-71-5196,A,1,0,0,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,04:30:00 PM,Ewallet,6.2,2,Yangon,27,3,2019,March
624-01-8356,B,0,0,1,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44:00 AM,Credit card,4.2,0,Mandalay,27,1,2019,January
313-66-9943,B,0,0,1,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,08:29:00 PM,Credit card,7.3,0,Mandalay,27,3,2019,March
151-27-8496,C,0,1,0,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43:00 AM,Ewallet,8.6,1,Naypyitaw,19,1,2019,January
453-33-6436,A,1,0,0,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09:00 AM,Cash,6.8,2,Yangon,7,2,2019,February
522-57-8364,A,1,0,0,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00:00 AM,Ewallet,7.6,2,Yangon,31,1,2019,January
459-45-2396,A,1,0,0,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,06:45:00 PM,Cash,5.8,2,Yangon,25,2,2019,February
717-96-4189,C,0,1,0,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40:00 PM,Cash,4.1,1,Naypyitaw,2,2,2019,February
722-13-2115,C,0,1,0,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,03:36:00 PM,Credit card,9.3,1,Naypyitaw,14,3,2019,March
749-81-8133,A,1,0,0,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04:00 PM,Cash,6.8,2,Yangon,11,3,2019,March
777-67-2495,B,0,0,1,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26:00 AM,Ewallet,8.7,0,Mandalay,22,2,2019,February
636-98-3364,B,0,0,1,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36:00 PM,Ewallet,6.3,0,Mandalay,2,3,2019,March
246-55-6923,C,0,1,0,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,03:06:00 PM,Credit card,5.1,1,Naypyitaw,10,3,2019,March
181-82-6255,B,0,0,1,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58:00 AM,Cash,7.0,0,Mandalay,8,2,2019,February
838-02-1821,C,0,1,0,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10:00 PM,Credit card,5.2,1,Naypyitaw,22,2,2019,February
887-42-0517,C,0,1,0,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31:00 AM,Credit card,6.6,1,Naypyitaw,10,1,2019,January
457-12-0244,C,0,1,0,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,01:49:00 PM,Ewallet,6.5,1,Naypyitaw,14,3,2019,March
226-34-0034,B,0,0,1,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10:00 AM,Ewallet,9.0,0,Mandalay,10,1,2019,January
321-49-7382,B,0,0,1,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,05:38:00 PM,Credit card,5.2,0,Mandalay,15,2,2019,February
397-25-8725,A,1,0,0,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,05:54:00 PM,Credit card,6.8,2,Yangon,13,1,2019,January
431-66-2305,B,0,0,1,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,08:51:00 PM,Credit card,7.6,0,Mandalay,15,2,2019,February
825-94-5922,B,0,0,1,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,07:26:00 PM,Ewallet,7.2,0,Mandalay,2,3,2019,March
641-62-7288,B,0,0,1,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,01:33:00 PM,Ewallet,7.1,0,Mandalay,24,3,2019,March
756-93-1854,C,0,1,0,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,02:05:00 PM,Credit card,9.5,1,Naypyitaw,2,2,2019,February
243-55-8457,A,1,0,0,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40:00 AM,Ewallet,5.1,2,Yangon,27,2,2019,February
458-10-8612,C,0,1,0,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27:00 PM,Ewallet,7.6,1,Naypyitaw,20,1,2019,January
501-61-1753,B,0,0,1,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,08:24:00 PM,Ewallet,9.8,0,Mandalay,3,1,2019,January
235-06-8510,C,0,1,0,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,08:59:00 PM,Ewallet,5.1,1,Naypyitaw,24,1,2019,January
433-08-7822,C,0,1,0,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,07:48:00 PM,Ewallet,7.5,1,Naypyitaw,5,1,2019,January
361-85-2571,A,1,0,0,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18:00 AM,Cash,7.4,2,Yangon,30,3,2019,March
131-70-8179,A,1,0,0,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,04:27:00 PM,Cash,4.2,2,Yangon,17,2,2019,February
500-02-2261,C,0,1,0,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,05:04:00 PM,Ewallet,5.9,1,Naypyitaw,21,3,2019,March
720-72-2436,A,1,0,0,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,06:14:00 PM,Ewallet,6.9,2,Yangon,2,3,2019,March
702-83-5291,C,0,1,0,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43:00 AM,Cash,6.6,1,Naypyitaw,27,3,2019,March
809-69-9497,A,1,0,0,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,07:30:00 PM,Ewallet,5.7,2,Yangon,19,1,2019,January
449-16-6770,A,1,0,0,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,02:53:00 PM,Credit card,5.3,2,Yangon,19,2,2019,February
333-23-2632,A,1,0,0,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,08:14:00 PM,Cash,4.2,2,Yangon,28,3,2019,March
489-82-1237,A,1,0,0,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51:00 AM,Credit card,7.3,2,Yangon,5,1,2019,January
859-97-6048,C,0,1,0,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,02:13:00 PM,Credit card,5.3,1,Naypyitaw,26,3,2019,March
676-10-2200,B,0,0,1,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,08:13:00 PM,Ewallet,4.7,0,Mandalay,3,2,2019,February
373-88-1424,C,0,1,0,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,06:44:00 PM,Ewallet,7.9,1,Naypyitaw,6,2,2019,February
365-16-4334,B,0,0,1,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,02:26:00 PM,Ewallet,8.9,0,Mandalay,24,2,2019,February
503-21-4385,B,0,0,1,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40:00 PM,Ewallet,9.3,0,Mandalay,21,2,2019,February
305-89-2768,B,0,0,1,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,06:43:00 PM,Ewallet,4.7,0,Mandalay,9,1,2019,January
574-80-1489,B,0,0,1,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,01:22:00 PM,Ewallet,8.7,0,Mandalay,25,2,2019,February
784-08-0310,C,0,1,0,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,01:58:00 PM,Cash,7.6,1,Naypyitaw,13,1,2019,January
200-40-6154,B,0,0,1,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45:00 AM,Cash,5.7,0,Mandalay,9,2,2019,February
846-10-0341,A,1,0,0,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51:00 AM,Cash,6.8,2,Yangon,6,1,2019,January
577-34-7579,C,0,1,0,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,05:16:00 PM,Cash,5.4,1,Naypyitaw,10,1,2019,January
430-02-3888,B,0,0,1,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,03:55:00 PM,Cash,7.1,0,Mandalay,7,2,2019,February
867-47-1948,C,0,1,0,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00 PM,Cash,7.8,1,Naypyitaw,9,1,2019,January
384-59-6655,A,1,0,0,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,03:07:00 PM,Cash,8.4,2,Yangon,19,2,2019,February
256-58-3609,C,0,1,0,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,03:29:00 PM,Cash,9.8,1,Naypyitaw,18,3,2019,March
324-92-3863,A,1,0,0,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,06:45:00 PM,Cash,9.8,2,Yangon,5,2,2019,February
593-08-5916,A,1,0,0,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,03:23:00 PM,Credit card,7.4,2,Yangon,19,3,2019,March
364-34-2972,C,0,1,0,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,08:37:00 PM,Cash,6.7,1,Naypyitaw,30,3,2019,March
